target,id,date,flag,user,text,sentiment
0,2221496420,Thu Jun 18 05:29:36 PDT 2009,NO_QUERY,alliomarie,"the storms turned into floods, and we had to bucket out our entire basement last night.. not awake at all right now ",-1
0,2249096711,Fri Jun 19 21:42:52 PDT 2009,NO_QUERY,carolinekramer,back from the hospital after 5 hours  they sent Maggie home and said to wait til her contractions got worse. worse??? the poor thing.,-1
0,2238704798,Fri Jun 19 07:38:02 PDT 2009,NO_QUERY,BendyClaire,"@GoApeTribe - i also turned undercover detective to find of a debtor,and catch out my unfaithful partner. A less fun adventure. ",-1
0,1974076018,Sat May 30 12:23:34 PDT 2009,NO_QUERY,captainroundeye,@KuraFire I would totally do second brunch but I have to do work and @cbowns still has my laptop ,-1
0,2286541550,Mon Jun 22 16:35:12 PDT 2009,NO_QUERY,uknowulovemeh,That cough medicine is icky. ,-1
4,1994027603,Mon Jun 01 11:18:00 PDT 2009,NO_QUERY,amclaughlin9,&quot;Even a turkey can fly in a tornado.&quot; -Dave Ramsey LOL ,1
0,2236547174,Fri Jun 19 03:58:57 PDT 2009,NO_QUERY,darthhouser,@buckyreynolds  bucky ugh i hate this mess.. i never chose anyone over him,-1
4,1565684851,Mon Apr 20 07:19:41 PDT 2009,NO_QUERY,OdotAllen,@rachyfbaby thx homie  too bad u dont smoke lol,1
0,1972195319,Sat May 30 08:45:20 PDT 2009,NO_QUERY,lazygal,@yapha How much do you love me?  Not a lot of ARCs  but I did get you Catching Fire &amp; a mockingjay pin!  Where should I send them?,-1
0,1969464900,Sat May 30 00:07:10 PDT 2009,NO_QUERY,Kmo1,I just realized I burnt some of my hair.  boo wind and trying to light a cigarette,-1
4,1970494261,Sat May 30 04:05:29 PDT 2009,NO_QUERY,CGMakepeace,"And looking at houseboats and to trade my 911 turbo on  new Bentley Continental GT.  &lt;sigh&gt;  Ah, the life of a copywriter ... ",1
4,1573598986,Tue Apr 21 01:56:34 PDT 2009,NO_QUERY,emmarrrr,"just had a nice shower  about to watch biggest loser, then bondi rescue.. probably have another early night tonight too ",1
4,2177484879,Mon Jun 15 06:11:18 PDT 2009,NO_QUERY,ainimountei,Off to an #eduFire class. Bye. ,1
0,1564347770,Mon Apr 20 03:02:41 PDT 2009,NO_QUERY,imuyachan,Stop blogging until further notice due to wrist injury ,-1
0,2283000728,Mon Jun 22 12:04:40 PDT 2009,NO_QUERY,wangsanata,WahHHhH I burnt my tongue    It feels like a rugg,-1
0,2189423545,Tue Jun 16 00:00:02 PDT 2009,NO_QUERY,serendipity14,@Janie_Camae haha first of all....YOU have a headache? u told me u never get those...but im sorry  and what? haha ok. love u night bud,-1
4,1963415692,Fri May 29 12:41:23 PDT 2009,NO_QUERY,feehnney,"it's AFD actually,for those who have no idea what I mean ",1
4,1974430534,Sat May 30 13:07:16 PDT 2009,NO_QUERY,sct2onlinemoney,@crazyadventures Thank you for those strong words. I can use it right now hun... Your mother is a very smart women  Hope all is well,1
0,1794223618,Thu May 14 05:17:17 PDT 2009,NO_QUERY,sharepointkevin,Sigh....company firewall won't let me download twitter software. ,-1
4,1981595765,Sun May 31 09:29:20 PDT 2009,NO_QUERY,AngelaBonomo,@EDDIEKLIVE But only those whose names are written in the Lamb's book of life. The rest of Revelation 21:27. ,1
4,1973791297,Sat May 30 11:50:30 PDT 2009,NO_QUERY,Angelfish42,my ipod is sooo diverse! u2 fan snow patrol but has that one tasmin archer tune classic ,1
0,2327998496,Thu Jun 25 09:02:46 PDT 2009,NO_QUERY,shannoncasey181,goig to hospital tommorow ,-1
4,2176057091,Mon Jun 15 02:47:20 PDT 2009,NO_QUERY,KangaStu,#Fibromyalgia  HEY MEN! I am very interested in how you are coping with fibro. Please direct message me to we can compare notes ,1
0,2048475187,Fri Jun 05 15:15:34 PDT 2009,NO_QUERY,iAlex94,":/ Girlfriend is leaving OSL airport in 15 minutes to Copenhagen, and i wont see her before Friday 12th ",-1
0,1980564209,Sun May 31 07:05:31 PDT 2009,NO_QUERY,Jen_Hagaman,I smell like bonfire which I love minus the marshmellow melted on my boot  suggestions??,-1
4,1968217501,Fri May 29 20:59:40 PDT 2009,NO_QUERY,nancybugeja,@TinainMelbourne I knew you'd finish those articles. It's amazing what a good night sleep can do for the brain ,1
4,1979831739,Sun May 31 04:41:02 PDT 2009,NO_QUERY,ronnyvengeance,@belllareow awwwwwwwwh i caught fire (LL) i miss them too! ,1
4,2058162519,Sat Jun 06 14:23:24 PDT 2009,NO_QUERY,BeantownCutie,@BeantownCutie by the way drop some of those damn steak tips off ,1
0,2187997794,Mon Jun 15 21:08:02 PDT 2009,NO_QUERY,Morganafq,@Fredgarrett Yup - they rescheduled it due to the crisis in Iran. I'm sending out positive energy for everyone caught over there. ,-1
4,1796903057,Thu May 14 10:13:49 PDT 2009,NO_QUERY,lilibeth,Lunch with my partner in crime @wordsculpt ,1
4,1996459805,Mon Jun 01 15:07:13 PDT 2009,NO_QUERY,thetristan,@big_teeth Maybe I should get a sep Twitter account for my webdev-related tweets. They can be a head scratcher for those not in the know ,1
4,1985197641,Sun May 31 16:37:41 PDT 2009,NO_QUERY,Manaaaa,laundry? check. vacuum? check. dust? check. smoke blunts and re-fuckin-lax... check check.  ,1
4,1564266905,Mon Apr 20 02:38:13 PDT 2009,NO_QUERY,robcthegeek,@SaraS85 If you have any Q's please feel free to fire them my way and I do my best to help you out! ,1
4,1972228886,Sat May 30 08:49:33 PDT 2009,NO_QUERY,theferf,"@jrh3 @caparks - 'rectal exam' is not too bad, he has much worse examples in those presentations lately ",1
0,1550708981,Sat Apr 18 07:01:09 PDT 2009,NO_QUERY,BalaamSafe,"Doing one of those follow but don't get too close missions on GTA, and the fool i was following drove off of the docks and died ",-1
4,1981218873,Sun May 31 08:41:04 PDT 2009,NO_QUERY,its4am,@Scifleet You can bring those places with you when you drink coffee or eat cakes.   - I'm glad you agree it sounds good @storylet.,1
0,2210500160,Wed Jun 17 11:39:45 PDT 2009,NO_QUERY,KelseyMaser,I think my throat is on fire ,-1
0,2261612227,Sat Jun 20 21:03:49 PDT 2009,NO_QUERY,roozma,Now in Tehran: Police blocking people tryign to go to embassies for their injuries ... ,-1
0,2263029493,Sat Jun 20 23:47:17 PDT 2009,NO_QUERY,DrMarky,Just got back from the midnight drags.  The better half wouldn't let me smoke the tires tonight ,-1
4,1990461590,Mon Jun 01 04:56:07 PDT 2009,NO_QUERY,jayapradeep,Its interesting to see the sycophants who suck up to the big guns for their own publicity in twitter. im following a few of them ,1
0,1956979437,Thu May 28 23:11:09 PDT 2009,NO_QUERY,shenamygans,"@jakeboyd, oh noooo!  if i blow a tire you're reaaaally going to have to send up some batman smoke.",-1
0,2252020481,Sat Jun 20 05:14:29 PDT 2009,NO_QUERY,porschej96,My dad hurt his knee so I am at the emergency room with his.   I will try to post my pictures before I leave tonight.,-1
0,2008077501,Tue Jun 02 13:35:12 PDT 2009,NO_QUERY,miriam_la,#howarewe 5/10 sunburnt and sweaty ,-1
4,1833948859,Mon May 18 01:03:01 PDT 2009,NO_QUERY,zaneology,@SaraLHValo earthquake in LA area I hear....on Twitter ,1
4,1968836975,Fri May 29 22:20:20 PDT 2009,NO_QUERY,Milyusha,@malcolm_rogers hahaha i saw mall cop in the theater actually...so i saw it twice before you even saw it once!! record! ,1
4,1969063232,Fri May 29 22:56:05 PDT 2009,NO_QUERY,pinkypatchy04,@SmokeJumper Thank you for the retweet! Cheers! ,1
4,1964916299,Fri May 29 15:01:19 PDT 2009,NO_QUERY,blayze316,@Kelly_StrayCat ouch! i think we've got some of those here too. I usually run screaming from the bees! ,1
4,1759162258,Sun May 10 18:36:02 PDT 2009,NO_QUERY,Twilliamson15,@kellyhines surprising Chief with a copy of the Springsteen concert from Greensboro tomorrow ,1
4,2002174080,Tue Jun 02 03:23:30 PDT 2009,NO_QUERY,bummerbash,@dazzleme911 heyyy ) I just saw your tweet... so I figured to tweet you back ,1
0,2245265540,Fri Jun 19 15:53:26 PDT 2009,NO_QUERY,madsjuliette,"Ouch, not seeing Mr L because he's gone into hospital poor baby  seeing him tomorrow instead",-1
0,2063089875,Sun Jun 07 01:19:57 PDT 2009,NO_QUERY,l17_glg,Back to hospital today  Shingles got worse. Have to be in by 10am.,-1
4,1961291932,Fri May 29 09:16:35 PDT 2009,NO_QUERY,YaYaMarie,"@Yayamarie Vegetarian &amp; 4b hair motiv8r 4 those going or consdering going natural. Yep, I'm interesting. ",1
4,1792618562,Wed May 13 23:41:35 PDT 2009,NO_QUERY,samclarke,"@CivilServant Bruce Willis film, one of those real time films? Dirty Cops etc... Very good! ",1
0,2056199945,Sat Jun 06 10:42:30 PDT 2009,NO_QUERY,fluffygodzilla,@NeonBlueTornado GO YOU! i need 8 until 50... ,-1
4,1558616888,Sun Apr 19 08:54:49 PDT 2009,NO_QUERY,TheAssembler,Buy John Lewis flat-pack furniture and contact 'flat pack rescue' to assemble it for you ,1
0,1694120704,Mon May 04 01:10:46 PDT 2009,NO_QUERY,alexarana,@oliverburn their website seems to be totally screwed ,-1
4,1971427186,Sat May 30 07:05:08 PDT 2009,NO_QUERY,JudyCosgrove,Today is one of those perfect days! ,1
0,1752866186,Sat May 09 23:15:32 PDT 2009,NO_QUERY,Claudia_12,New favorite show: Whale Wars. It's so sad to see what whaling industries to do those poor creatures.  STOP WHALING!!!!!,-1
0,2327861456,Thu Jun 25 08:52:42 PDT 2009,NO_QUERY,hasu_,"OK. i knw dis is no tech support forum.. bt m hving dis iritatng firefox prob.. no status bar,adrss bar nt wrking.. dn re-install.... ",-1
0,1972430653,Sat May 30 09:12:38 PDT 2009,NO_QUERY,MontyRules,"Am I the only one left that doesnt like Football, BGT, or not that fussed about burning myself to a crisp in the sun? ",-1
4,1981690394,Sun May 31 09:41:18 PDT 2009,NO_QUERY,femmepatriot,"Ladies, enjoy    Taylor Swift - Picture to Burn [ Official Music Video ] http://bit.ly/v3CVH",1
0,2057737168,Sat Jun 06 13:34:01 PDT 2009,NO_QUERY,mami2boys,@TheRealYungBerg Lucky you...lol. U might have stalkers.  Watch out for those crazies!,-1
0,2197101714,Tue Jun 16 13:20:40 PDT 2009,NO_QUERY,prettyannoyed,@Reinhoren Hate to be a buzzkill but those people who &quot;fix&quot; credit are all crooks ,-1
4,1881738392,Fri May 22 05:26:31 PDT 2009,NO_QUERY,susanzerah,just started playing pet society. thanks to those who reserve a nice lot for me in town. ,1
0,2234319072,Thu Jun 18 22:49:56 PDT 2009,NO_QUERY,kiloindiatango,I am going to hell. Just had to remove an 80 yo man from hospital for causing a ruckus over his alzheimers afflicted wife. ,-1
4,1551522081,Sat Apr 18 09:16:42 PDT 2009,NO_QUERY,jcameronmorris,Fireworks CS3... That's more like it! ,1
4,1999174869,Mon Jun 01 19:46:09 PDT 2009,NO_QUERY,VCreations,I'm finally stocking my Artfire shop with some new goodies    Check it out: http://bit.ly/4cFnPt,1
4,1991969624,Mon Jun 01 07:58:49 PDT 2009,NO_QUERY,danioxide,Dead End Countdown gets me hyped for a monday morning! It's a great drive to work with a coffee and smoke song. ,1
0,2252967876,Sat Jun 20 07:20:22 PDT 2009,NO_QUERY,imnothinker,spent all morning in the hospital. Today is NOT going to be good.   ~*~meg~*~,-1
4,2178255462,Mon Jun 15 07:25:47 PDT 2009,NO_QUERY,gcoghill,@aarkae how do you actually get any work done with all those meetings? ,1
0,2301278318,Tue Jun 23 15:13:51 PDT 2009,NO_QUERY,Mishereen,"@Wyclef plz Come 2 da allwhite party!Blaze it up!July 18th I got U on da plane tic,Hotel &amp; food! lol unfortunately dat's all I can afford ",-1
4,2188305092,Mon Jun 15 21:39:26 PDT 2009,NO_QUERY,paullowejr,Thank you to all who purchased a copy of my album.  My first royalty statement came in today from iTunes.  ,1
4,1685197505,Sat May 02 23:25:07 PDT 2009,NO_QUERY,mariek09,loves bonfires lakeside ,1
4,1961831342,Fri May 29 10:06:34 PDT 2009,NO_QUERY,LaurainChi,@PJZiddy Got my swimsuit &amp; coppertone- bring on summer!!! See you in a bit ,1
4,1978796956,Sun May 31 00:30:07 PDT 2009,NO_QUERY,kimbojayne,@nikkikerridge St Kilda police is only a phone call away for sleep filled nights ,1
4,1991295246,Mon Jun 01 06:46:34 PDT 2009,NO_QUERY,hopeliz,@fricto there should be a discount for those who make beer! ,1
0,2264241173,Sun Jun 21 03:14:00 PDT 2009,NO_QUERY,emmielovegood,@resabug It didn't happen  I have other health problems and it was too risky. But they did keep me at the hospital all bloody day -_-,-1
4,2063733458,Sun Jun 07 03:51:46 PDT 2009,NO_QUERY,brianwelburn,Burn complete ! External DVD Drive A-Ok ! Yay ! ,1
0,2189492996,Tue Jun 16 00:09:39 PDT 2009,NO_QUERY,AngeliqueBates,Wow the scene when they killed X and &quot;A Change Is Going To Come&quot; playing in the back always jerks those tears ,-1
4,1961183118,Fri May 29 09:06:35 PDT 2009,NO_QUERY,tsepeaces,@micahpearson hahaa! that response was just perfect ,1
0,2225759469,Thu Jun 18 11:06:44 PDT 2009,NO_QUERY,CarolLGray,@usweekly i hope #JONANDKATE don't divorce! It's so sad for those kids!!! ,-1
0,1833083125,Sun May 17 22:14:45 PDT 2009,NO_QUERY,meggggannnnx3,"can someone explain why wal-mart only had one season of criminal minds, and it was the third season?! why not the first? ",-1
0,2323657767,Thu Jun 25 01:09:50 PDT 2009,NO_QUERY,KittyRogue,Is annoyed that the smoke alarm went off at 1.30 this morning ,-1
4,2189511373,Tue Jun 16 00:12:21 PDT 2009,NO_QUERY,sachinuppal,@anaggh Sex determination is Crime (before birth) ,1
4,2059980927,Sat Jun 06 18:01:31 PDT 2009,NO_QUERY,MerleChloe,@CanadianGir2112 I wasn't freaked! lol I don't take those kinds of things seriously..xpect those things w/only 140 characters to tweet! ,1
0,1989601248,Mon Jun 01 02:08:02 PDT 2009,NO_QUERY,sweatman,"is waiting for the hospital to fone, so i can have my scan ",-1
0,2266831499,Sun Jun 21 09:10:23 PDT 2009,NO_QUERY,missaninha,"the fear is that we lose many things, even those who love! ",-1
4,2001110803,Mon Jun 01 23:52:25 PDT 2009,NO_QUERY,itweetreply,Oh yeah and you may just be receiving all those old emails you never got... um.. ah.. yeah sure why not ,1
4,1986496062,Sun May 31 18:54:59 PDT 2009,NO_QUERY,Lioness46,My little boy just shouted &quot;GO! Dodgers!&quot; Sorry for all those non Dodger fans.  ,1
0,1694541380,Mon May 04 03:05:23 PDT 2009,NO_QUERY,timmeh,@stephenfry How dare you hunt down those cut little ewoks!!! I am most upset Stephen ,-1
4,1965410448,Fri May 29 15:52:21 PDT 2009,NO_QUERY,kr8tr,"@lazarus2000 Hmmm - again, the hurricanes  http://twurl.nl/krej8n",1
0,1565760056,Mon Apr 20 07:29:40 PDT 2009,NO_QUERY,jdburke2k,"Busy already   FD wants to burn today, day job stuff to do &amp; chores I wanted to work on. Lets strip down to fightin' weight &amp; get it on!",-1
0,1995752014,Mon Jun 01 13:59:33 PDT 2009,NO_QUERY,Lynsey_xo,burnt on my shoulder  2night was actually class!,-1
0,2006627775,Tue Jun 02 11:26:49 PDT 2009,NO_QUERY,uminomamori,@Rhiamon I think @starrdance has had 3 of those replaced ,-1
4,2190551741,Tue Jun 16 03:03:17 PDT 2009,NO_QUERY,nzkathy,easily amused by the fact that motorway patrol will be back on tv on june 25 ,1
4,2062174650,Sat Jun 06 22:31:18 PDT 2009,NO_QUERY,jediSAYS,So I just dropped homeboy off and we are a fire on orcypr valley and northwoods! Ima hero cuz I called 911 to report it  with Julian a ...,1
4,2001884220,Tue Jun 02 02:24:38 PDT 2009,NO_QUERY,koist,@dontforgetchaos your like the flame to a moth! Weird is good! ,1
4,1970107820,Sat May 30 02:29:15 PDT 2009,NO_QUERY,SarahSaner,"@brianwelburn Good Morning my Lord  I have to, I am Cinderella today!!!! xx",1
0,2265122203,Sun Jun 21 05:50:39 PDT 2009,NO_QUERY,IzzyGerrard,"@TherealNihal will you please read out my 'my dads the best because, ' and play Sex on fire for him as i forgot to get him summin  Izzy x",-1
0,2052632318,Sat Jun 06 01:25:27 PDT 2009,NO_QUERY,isak88,The movie was sold out  but watched mall cops.. It was good!!,-1
4,1979066837,Sun May 31 01:30:13 PDT 2009,NO_QUERY,rebeccaclark,@lorennn @nicolesssss eeep. i had a sea patrol dream last night  it was fun.,1
4,1989684549,Mon Jun 01 02:26:14 PDT 2009,NO_QUERY,cariad,Sporting a Blue Peter badge after filming all weekend for a London Rollergirls segment.  See my big ol face on it soon enough... ,1
0,2222516868,Thu Jun 18 07:05:27 PDT 2009,NO_QUERY,jessicaleo,@garlicgirl It seems like a lot of us are tired. I went to the basement because it was so windy and I am super scared of tornadoes.  ,-1
0,2296208437,Tue Jun 23 08:54:05 PDT 2009,NO_QUERY,floragrace,just what is wrong with my tummy? must be those huge live abalone i nomed over the weekend taking vengeance ,-1
4,1989210903,Mon Jun 01 00:43:39 PDT 2009,NO_QUERY,Toocutefoyou,Damn white girl get off my back huh @MissBlaze...... I see you Pookie..... I love you bitches ,1
4,1832578151,Sun May 17 21:03:02 PDT 2009,NO_QUERY,CasperMcFadden,"@caroldn I actually slept through some.  I'm a deep sleeper    As a kid, I slept through a kitchen fire. Firemen and all and I miss it.",1
0,1995714537,Mon Jun 01 13:55:56 PDT 2009,NO_QUERY,ShayneWells,"Day 3 and I'm still rockin' quite the sunburn.  Shouldn't it be gone by now?  Lesson Learned, my legs do burn ",-1
0,2061140618,Sat Jun 06 20:15:34 PDT 2009,NO_QUERY,Stringqueen,@NovaSky your twittascopes have been somewhat discouraging lately. i hope most of what I read on it is actually happening to you ,-1
0,2226798003,Thu Jun 18 12:24:00 PDT 2009,NO_QUERY,knitpurl,@BelltownCrime I hope it was the guy that attacked me in January in that area so he is put behind bars ,-1
0,2189737780,Tue Jun 16 00:46:46 PDT 2009,NO_QUERY,AnnikaBananikaa,AHH!! im on crutchess...just came back from the hospital ,-1
0,2060800502,Sat Jun 06 19:36:09 PDT 2009,NO_QUERY,amylovatojonas,ugh i have a horrible sun burn  i'm so fair skinned i just burn and then look like a lobster :S i hate it,-1
4,2056138591,Sat Jun 06 10:35:47 PDT 2009,NO_QUERY,Mattshost,@TheReincarnator ah but my copy is a stand alone exe ,1
4,1976581525,Sat May 30 18:30:07 PDT 2009,NO_QUERY,karenclaunch,"Oooh, tornado sirens!  Exciting   I love t-storms but tornadoes are a little out of my breadth of experience.",1
4,1792191769,Wed May 13 22:24:23 PDT 2009,NO_QUERY,Babypea80,Ok. I'm having a heartattack. Call 911 and tell them to meet me on the roof top of Kress. Make sure they're cute. ,1
4,1836482420,Mon May 18 08:04:36 PDT 2009,NO_QUERY,emma_esl,I didn't take bberry with me because my wankhands + bberry + fast flowing river = disaster ,1
4,1880906335,Fri May 22 02:55:34 PDT 2009,NO_QUERY,izzymooyou,@obsessedwithyou haha! if u do go to one of those islands.. TAKE MEE!! ,1
0,2234042529,Thu Jun 18 22:19:43 PDT 2009,NO_QUERY,MelissaDeAlba,I wish I can get another foot rub.  Jeff has those magic fingers that I love hehe,-1
0,1994908718,Mon Jun 01 12:38:55 PDT 2009,NO_QUERY,WildCuddler,@pork_pie ok... that's crazy... when i clicked the link it went to Google... when I copy/pasted... it worked with all of them. Sorry ,-1
0,2249042322,Fri Jun 19 21:37:09 PDT 2009,NO_QUERY,NicoleDiamond08,@BabyGurlBee yea i guess but i wanted da floor seats. I guess i cant b picky. beggers cant b chosers. so i have 2 settle wit wat eva ,-1
0,2015841741,Wed Jun 03 05:38:08 PDT 2009,NO_QUERY,developit,bugger ordered the marketing book from @sitepointdotcom &amp; while it processed the selection became hardcopy not pdf&amp;hardcopy. I want a pdf ,-1
4,2068274582,Sun Jun 07 13:48:07 PDT 2009,NO_QUERY,Blssdnhlyfvrd,"@_Brandee yeah, it looks like your followers has out numbered those you follow drastically  it's ok hun, just ask people to follow me ",1
0,1822792615,Sat May 16 20:23:58 PDT 2009,NO_QUERY,WendyBendy,i have cried enought tears today to make my eyes burn. and make them bright red        simple plan &quot;worst day ever&quot; ? http://twt.fm/115414,-1
0,1963516294,Fri May 29 12:50:29 PDT 2009,NO_QUERY,carolmichael,"watching a boring police prog after making a fab pasta dinner, trying to cut down on alcohol so only had water ",-1
4,2181250841,Mon Jun 15 11:34:22 PDT 2009,NO_QUERY,vittalp,@gulpanag http://twitpic.com/7hblm - You are looking great in those glasses. ,1
0,2299862654,Tue Jun 23 13:26:20 PDT 2009,NO_QUERY,sexy_lady_0414,JUST ONE OF THOSE DAYZ WHEN I WANNA B ALL ALONE ,-1
4,2014547483,Wed Jun 03 01:54:02 PDT 2009,NO_QUERY,AnTcHeE,Mmmm dinner was good now just relaxing by the fire ,1
4,1551301918,Sat Apr 18 08:41:35 PDT 2009,NO_QUERY,bergenlarsen,"@arthurficial Nah, it is meeting with Major Hospital group and Major Medical Funder. ;) I'll have to organise DBN sometime ",1
0,1962592511,Fri May 29 11:17:13 PDT 2009,NO_QUERY,cmsimike,@derekspringer  i for one welcome our new cyber-criminal-overlords.,-1
4,1835770363,Mon May 18 06:42:53 PDT 2009,NO_QUERY,MaikiChicki,"I'm a Joker then a Smoker .. *singing*  They call me Lady Bump,Lady Bump, it's no lie Ahhh  *singing too*  &lt;3",1
0,1882568229,Fri May 22 07:06:17 PDT 2009,NO_QUERY,britenknee,Wow so that just happened  no medical study for me,-1
4,1995339418,Mon Jun 01 13:19:57 PDT 2009,NO_QUERY,Bayachaya,"@jimmymarsh617 Just bring the FIRE, we're here ",1
4,1836480991,Mon May 18 08:04:27 PDT 2009,NO_QUERY,Tengaport,@bwguinig you should look into setting up a #Dropbox account as an emergency backup for your docs http://bit.ly/ei0YA it's 2GB for free ,1
0,1564978914,Mon Apr 20 05:32:37 PDT 2009,NO_QUERY,JessecaS,No sleep lastnight..I hate those nights..a little exhausted today ,-1
4,1675792908,Fri May 01 20:20:32 PDT 2009,NO_QUERY,apollocollege,"If one is registering domain names for a BIG idea at the exact time an earthquake hits, is it a good sign? I think yes. ",1
4,1976723387,Sat May 30 18:52:31 PDT 2009,NO_QUERY,sharkluver13,Heya. I got sunburn.lolz. So what is everyone up too? I have been working out. I am soooooo tired. TTY tomorrow. ,1
4,2057497399,Sat Jun 06 13:06:52 PDT 2009,NO_QUERY,ianbarber,@aral i wonder if those two things are linked? ,1
0,1972857681,Sat May 30 10:01:10 PDT 2009,NO_QUERY,helenlough,looking forward to pizza tonight but not to hospital tomorrow ,-1
4,2063709290,Sun Jun 07 03:46:07 PDT 2009,NO_QUERY,dayzeelove,"@crochetgal I've had a few of those, people just don't realise that it's not cool to do!  I had a heads-up on it so don't bother ",1
4,1880857141,Fri May 22 02:45:02 PDT 2009,NO_QUERY,figPYBFO,oh cool moving 90210 gifs on DGOF rofl at Naomi &amp; Annie  are those their names? i barely remember XS rofl ohwell.,1
0,2253233012,Sat Jun 20 07:49:13 PDT 2009,NO_QUERY,TraderAlamo,@w0nk0 rofl...i just had SBUX cappuccino with 6 shots of espresso...i miss that cappuccino just down from the Euro Store in Firenze ,-1
4,1796176202,Thu May 14 09:00:25 PDT 2009,NO_QUERY,greytblackdog,"@pdxgreyts i've piled on three and they like it, but never tried anymore than that. they look like the princess and the pea on all those ",1
4,1759577269,Sun May 10 19:31:19 PDT 2009,NO_QUERY,AntonioReyX360,"Ya ever pulled a string and seen how many people are attached to it,,, funny thing   greed and these mindless copy cat cloners ",1
0,2044240238,Fri Jun 05 09:04:19 PDT 2009,NO_QUERY,sariks,"Nebody headed 2 ICT this aft.? Want 3 hitchhikers? promise, 2/3 of us r cute &amp; entertaining! Hubs can't run us to airport   - work crisis.",-1
4,2046591423,Fri Jun 05 12:24:19 PDT 2009,NO_QUERY,runfromzelda,"Mmm, this juice is a mixture of peach, passionfruit, grape, and apricot. You can actually taste all those fruits in it. ",1
4,2051895291,Fri Jun 05 23:05:02 PDT 2009,NO_QUERY,4pebbles,@StewartKris Don't let all those hater's or want to be's get you down. Smile and be happy. ,1
0,2044390549,Fri Jun 05 09:17:18 PDT 2009,NO_QUERY,buffyc, looking poor for #twenty20 rain means delays at mo feel bad for my daughter so unfair. please mother nature part those clouds!,-1
4,1932956647,Tue May 26 22:37:41 PDT 2009,NO_QUERY,Baby_cakes001,Doctor prescribed more medicine im praying that God gives me the strength im thankful for my hubby hes so supportive hes my best friend ,1
0,1881967658,Fri May 22 05:57:41 PDT 2009,NO_QUERY,4aBandagedIris,Fuck soooo sunburnt.  ouchies.,-1
0,1753073848,Sun May 10 00:01:52 PDT 2009,NO_QUERY,onekatietwo,"Firefox has been super buggy and annoying. I might have to permanently switch to Chrome, which is somehow a bit sad to me. ",-1
0,2244958449,Fri Jun 19 15:27:25 PDT 2009,NO_QUERY,ILoveEDL,Still on Miami fixing some stuff for the fire alarm  sooo tired http://yfrog.com/18flpj,-1
4,1970580175,Sat May 30 04:26:03 PDT 2009,NO_QUERY,rosscify,Nero8 burnt my Windows Server 2008 x64 disc perfectly in Win7 ,1
4,1969416800,Fri May 29 23:58:31 PDT 2009,NO_QUERY,iamTNT,"For those who came by tonight, Thank you  Good times, good times!",1
4,2191518124,Tue Jun 16 05:26:34 PDT 2009,NO_QUERY,CherieRC,"Those who know your name will trust N U, 4 U Lord have never 4saken those who seek U. Psm 9:10 Cherie Camp ",1
0,2003698350,Tue Jun 02 06:59:55 PDT 2009,NO_QUERY,yankcrime,@fletcho Yeah I've got a copy on VHS somewhere but it's probably bad quality by now and also a few hundred miles away  ,-1
0,2063849328,Sun Jun 07 04:19:02 PDT 2009,NO_QUERY,geek_rohit,"Sorry to those who reached #cptweetup, couldn't make it   Esp @kalpik",-1
0,1979855681,Sun May 31 04:46:48 PDT 2009,NO_QUERY,Madhouse159,Sunburned.... badly ,-1
0,1972531925,Sat May 30 09:24:08 PDT 2009,NO_QUERY,kayasmith,@ben_gordon LOL I'll take ur word for it! I've just realized I sunburnt my back today n now I know it's stinging ,-1
0,2071678141,Sun Jun 07 19:45:54 PDT 2009,NO_QUERY,haocountryboy,And i dont like those kind of Artists who used &amp; crossovered other genres just to make FAME. They're not real artists for me. STICK TO 1! ,-1
0,1468158672,Tue Apr 07 00:02:07 PDT 2009,NO_QUERY,amberrlynnn,i burnt my tongue on miso soup today ,-1
4,2055338874,Sat Jun 06 09:08:08 PDT 2009,NO_QUERY,msemmapeel,Sittin in the mountains at Bass Lake by a campfire waitin for coffee and breakie... ,1
4,1997011234,Mon Jun 01 16:05:36 PDT 2009,NO_QUERY,evilangela,"@DirtyDiva Yeah, I saw that - MS stuff just flooding Twitter's trending topics is awesome ",1
0,2264301610,Sun Jun 21 03:25:49 PDT 2009,NO_QUERY,Lillyblu357,well its still hot and still booring in Muscat and I still follow tennis to cope with it all ,-1
4,1692254666,Sun May 03 19:36:12 PDT 2009,NO_QUERY,NISXAN,"@tuckercolburn &quot;girl, I been watching you, think I wanna know ya...&quot; ",1
0,1977540621,Sat May 30 21:10:45 PDT 2009,NO_QUERY,KareBareBby,Fun day! Should have used sunscreen D: ah. Skin is on FIRE. Miss my boyfran.  but still can love life ,-1
4,1556425614,Sat Apr 18 22:47:23 PDT 2009,NO_QUERY,misz_bossy,@ShawnyBlazeFAM mAN. yOU wAS pROB. sUPPOSED tO bE gIVIN dIRECTIONS.. ? wHICH yOU iS hORRIBLE aT! hA. ,1
4,2062603659,Sat Jun 06 23:43:28 PDT 2009,NO_QUERY,ashleyxmorgan,is super glad Operation Rainbow Rescue went off without a hitch! Time to chill with my girliboys ,1
0,2245120109,Fri Jun 19 15:41:01 PDT 2009,NO_QUERY,shessomoney,@Danibindustries idk what song that is.  but i bet is way emo. just stay away from those dank lines of coke. don't want to end up like rr.,-1
